Era,Validator,EraPoints,TotalStake,OwnStake,NominatedStake,NomCount,PageCount,CommissionRate,Blocked,CommissionEarned,OwnReward,TotalReward
35,5EnzHF5SXRjxbwkequb92nuQxuYNktbLKvvGdPK4ZGuFpASg,700,10115630.240331013659429145,125243.42412593217239678,9990386.816205081487032365,1,1,0.01,False,43.9683148402344932884206821391,53.8935760904525809425865835320,97.8618909306870742310072656711
35,5F563Y1REBhY2nCEPAvzySZuKarUUH7uq6UG6reE1dJwBKXQ,780,10115157.074759750557052336,107680.154030369188824112,10007476.920729381368228224,1,1,0.05,False,244.966325538449356282296896364,49.5476459687449530670260603084,294.513971507194309349322956672
35,5FePDUcYYGoweDrNC3E7DLbToBo7tEoaCMswgxZk1qkdQZuC,700,10114819.122129407567770799,104900.757896554943419336,10009918.364232852624351463,1,1,0.1,False,439.683148402344948138780411890,41.0395731751211809666058999061,480.722721577466129105386311796
35,5Fuedf79TqB6mMWzhu8aazzfPX1mawedb7rLuHpv6iYK2Z6c,860,10114801.251239795292367158,99999.999999999611602624,10014801.251239795680764534,1,1,0.1,False,540.182153751452383545247807767,48.0646061450505470414947445305,588.246759896502930586742552298
35,5FeZ9qQcknWLexEuo3nXXERcXNzmxQDgF4kG5e2foDCXvXwz,660,10114638.892470633395630639,112044.858748195083815486,10002594.033722438311815153,1,1,0.05,False,207.279198532534056324226702185,43.6265502496387371272457605258,250.905748782172793451472462711
35,5H6c2xkW1e5Hfvj6p1xLePuSXmU7AGoDT6rjvY2ctpVzEhg3,720,10114505.703212023472784823,119235.99999999947350598,9995269.703212023999278843,1,1,0.01,False,45.2245524070983396916105048321,52.7803428081444372564512533360,98.0048952152427769480617581681
35,5E2ahdQ2ZcFLvHcy1V1VfacRXztuTYkzWZq2gub83GZoWn6b,640,10114210.580111924575196304,114057.98989295751950439,10000152.590218967055691914,1,1,0.05,False,200.998010698214847451644950305,43.0664508051887281212637946669,244.064461503403575572908744972
35,5CMYNYi5JqzD1FKsLHxzbnwDwo6mdwcbxBSKzHH4cCFEhVkm,840,10114126.846616717023006514,104208.482383865486988237,10009918.364232851536018277,1,1,0.05,False,263.809889041407006261331993453,51.6439375581970745606503086391,315.453826599604080821982302092
35,5DcYqqXJ1Vx4hMCFiKJHkvQLQRAb7sN4FafEfLkMzAAU6BDT,860,10113983.089644001274174359,108947.612418091706235967,10005035.477225909567938392,1,1,0.01,False,54.0182153751452364803914539440,57.6064245376479096085909466829,111.624639912793146088982400627
35,5EPLmyJNNC3pJPexXaejEgZRHfXgzJFnAkPoT7j4iAnftskz,920,10113710.033722438165996286,111115.999999999854181133,10002594.033722438311815153,1,1,0.02,False,115.573856151473532690889970887,62.2188221046538114622789393796,177.792678256127344153168910267
35,5HpS9MnYR4QRTFPjJ1K3tgiEuhjnbiHdvFH7eZb1nd9Svz7C,620,10113413.03068305108474989,113260.440464084029057976,10000152.590218967055691914,1,1,0.01,False,38.9433645727791263646932645266,43.1766722586310399778296596720,82.1200368314101663425229241986
35,5DRejNyGhTZzYtnee4hzutcRhdR417D11S2wHrj1wutiysFQ,580,10113256.92716673314768091,110662.893444294835865757,10002594.033722438311815153,1,1,0.01,False,36.4308894390514382305715874304,39.4653491793770495353058754509,75.8962386184284877658774628813
35,5DfGLfnvyjUSRV98vA6yX5yrMYtwghdhWy1Aie4KvFiHNPiP,840,10113026.316644136515548134,112873.72642516945985622,10000152.590218967055691914,1,1,0.1,False,527.619778082814012522663986907,52.9999307436108829527870439469,580.619708826424895475451030854
35,5GzePyU3nHcuWoL7LoWosnKmEHuG58BMyWrokQJsX5yN56sQ,780,10112476.13244599514677301,112323.542227028091081096,10000152.590218967055691914,1,1,0.05,False,244.966325538449356282296896364,51.6979438031155725148355618870,296.664269341564928797132458251
35,5EPFy9BuNHMEKZkxCqdogXzYukMhN5QVnCCBr4YHKrMK32p6,760,10110419.601789481802423794,102942.68106010043419557,10007476.920729381368228224,1,1,0.01,False,47.7370275408260231534742136384,48.1190298375200732227780773614,95.8560573783460963762522909998
35,5FENP95YnfQaeSPDZjfKfFWUFiSkDgghYisWpAtPpPzgFDnw,940,10110355.091218966602771756,100000.999999999855559507,10010354.091218966747212249,2,1,0.07,False,413.302159498204319967513317817,54.3113398625830007802918946945,467.613499360787320747805212512
35,5F7ckS72TB3ftao2BMWxM2YcAAM9WD7tGnwbXWreUtn2t42f,600,10110254.471868190058488104,99999.999999999611602624,10010254.471868190446885480,2,1,0.02,False,75.3742540118305692675228202469,36.5306180656125670773633734593,111.904872077443136344886193706
35,5FphMk7DhSdq7jXsQCVQthw7XTiCWxdA9ZS6V43rKeJzvya9,600,10109938.36423285221759241,100019.999999999593240947,10009918.364232852624351463,1,1,0.05,False,188.435635029576429706481446545,35.4205237654460967140752375715,223.856158795022526420556684116
35,5EkiKnePhH8cUVtJEBwEBz2kPrkCbBLw9kHJrQYj77efNk7K,940,10109928.364232852498856545,100009.999999999874505082,10009918.364232852624351463,1,1,0.05,False,295.215828213003073985530594303,55.4866606767131161120789212601,350.702488889716190097609515563
35,5DjrTRayrs2s5RCQk4PzEgj49j72tBUk4R9dEaJw83MWh9vn,940,10109923.364232852367405316,100004.999999999743053853,10009918.364232852624351463,1,1,0.05,False,295.215828213003073985530594303,55.4839140613949604522863548203,350.699742274398034437816949123
35,5DV2JzUUAwZmki7252RHG2iTUopagA7qXMhn1XfPMRef5AnF,860,10109920.36423285217970126,100001.999999999555349797,10009918.364232852624351463,1,1,0.01,False,54.0182153751452364803914539440,52.8976498877852484030106604185,106.915865262930484883402114362
35,5EFs6TqF2knsBtEC6gr5F1cV85N9hkkb2MFuzbEf9zmNMnNV,600,10109919.36423285247991097,100000.999999999855559507,10009918.364232852624351463,1,1,0.17,False,640.681159100559871462315951739,30.9405318589673877963824073521,671.621690959527259258698359091
35,5EPJiRqrnCxFi64PtQsKvnQsizJi7YBtyiH4rqMFQnjScpeC,640,10109919.36423285247991097,100000.999999999855559507,10009918.364232852624351463,1,1,0.01,False,40.1996021396429680956251189297,39.3653031844211568851736264485,79.5649053240641249807987453782
35,5DtTjsDx6NXtni43VFFZkrEqfpyFnZDJ2MhwpgGJWrUejV29,760,10109918.364232852235954087,99999.999999999611602624,10009918.364232852624351463,1,1,0.1,False,477.370275408260248096850606068,42.4962133608715250158937853527,519.866488769131773112744391421
35,5DvVCG3UgyTn433oiLuFpSrwB4jLSN1H2vk3YrQDbWSN71sx,600,10109918.364232852235954087,99999.999999999611602624,10009918.364232852624351463,1,1,0.01,False,37.6871270059152846337614101235,36.9046063397042224430449034018,74.5917333456195070768063135253
35,5E2dV3dk5CuvNMXiaYq2UZ56JBEEX5jjHihZNaq8ZPRFttUA,800,10109918.364232852235954087,99999.999999999611602624,10009918.364232852624351463,1,1,0.01,False,50.2495026745537066153379224447,49.2061417862722904903998132124,99.4556444608259971057377356571
35,5FcRWTKz8ZjabADtvy2Lz9zVw94ot7bESNBDT4ZBYqHZG8rj,840,10109918.364232852235954087,99999.999999999611602624,10009918.364232852624351463,1,1,0.1,False,527.619778082814012522663986907,46.9694989778053745704563348557,574.589277060619387093120321763
35,5GgYKsTrPDwPrQLfQkEoToas7tVosPgWKB9pPAWdSzmK9SrT,900,10109918.364232852235954087,99999.999999999611602624,10009918.364232852624351463,1,1,0.1,False,565.306905088729312480734181086,50.3244631905057596567214090318,615.631368279235072137455590118
35,5F4b5PpNDuxDYDjKXMaBy8t5pekY7bFB538huc3ZESrryGcV,1000,10109918.364232852235954087,99999.999999999611602624,10009918.364232852624351463,1,1,0.1,False,628.118783431921447929131382784,55.9160702116730653609540820571,684.034853643594513290085464841
35,5GTRgqTxHzTbxZu5gkF1T8ufbt1CsAUNHL7AcwUB16JFmPNP,820,10109918.364232852235954087,99999.999999999611602624,10009918.364232852624351463,1,1,0.01,False,51.5057402414175530185277451377,50.4362953309291014128558433366,101.942035572346654431383588474
35,5GRYGMvx3QfTmnRNCWhG9MBoW5yE3xEFwNYMdiSz29xA9D4p,720,10109918.364232852235954087,99999.999999999611602624,10009918.364232852624351463,1,1,0.05,False,226.122762035491706303261799274,42.4962133608715270024316604106,268.618975396363233305693459685
35,5FhDUhox7nFozXR4bnic8n4n7mT8dYEgGoxQQA9rDP813eLZ,1000,10109918.364232852235954087,99999.999999999611602624,10009918.364232852624351463,1,1,0.1,False,628.118783431921447929131382784,55.9160702116730653609540820571,684.034853643594513290085464841
35,5EnfMazxpQJzpqJ91Pwss6zibJ1Zae1ujY5oYSR2RuVjpLzB,580,10109429.330222423181857784,106835.296499984870042631,10002594.033722438311815153,1,1,0.05,False,182.154447195257197472609853216,36.5747611507257616371718499384,218.729208345982959109781703154
35,5Cfkqakueovvv64QSR3b4GX3JMbzdXLbDQgmLBWWmEb9JkzN,500,10108316.586360353200584246,108163.996141386144892332,10000152.590218967055691914,1,1,0.11,False,345.465330887556778927223871389,29.9092608583470675541224569781,375.374591745903846481346328367
35,5DaECXdWXHxwnRurRE9PisuXt8mu2QE1k3AxMVeToYpS41mi,760,10107576.920729380888022463,100099.999999999519794239,10007476.920729381368228224,1,1,0.0,False,0E-26,47.2761819604518870066521122744,47.2761819604518870066521122744
35,5G6Zhgm59oujA5UW8wMu4XHFP59uenjC2xp1zshyrWVa638J,680,10107516.790829972843267112,100039.870100591475038888,10007476.920729381368228224,1,1,0.1,False,427.120772733706577116196591029,38.0471254762387812613140226169,465.167898209945358377510613646
35,5DqMavSQikX9eMzwHKiC8xS6VWB2yCd5gGQuQq7KheM2Mgc7,920,10107515.92072838106511927,100038.999998999696891046,10007476.920729381368228224,1,1,0.05,False,288.934640378683841751659000973,54.3348060581587494439928770494,343.269446436842591195651878022
35,5FxvyuiNaV9YzjmENcFtUw9YNGnUnYfTyGmSTCnBLjRYmxYP,640,10107506.920729381224371629,100029.999999999856143405,10007476.920729381368228224,1,1,0.07,False,281.397214977500797589933899478,36.9990799631985040130705668421,318.396294940699301603004466320
35,5HeG34ZnpqcYCRbVZcesUwoM8Z4UCQrKJHiWHf7vQ86KmD1A,740,10107486.920728381064535372,100009.999998999696307148,10007476.920729381368228224,1,1,0.01,False,46.4807899739621860948003275253,45.5311830061248110918722571676,92.0119729800869971866725846929
35,5CFsdp5wbk4C7htRvNq8VgmUxHLnYUnf2DaWoSPyTuApRqtQ,700,10107485.920729380998776423,100008.999999999630548199,10007476.920729381368228224,1,1,0.01,False,43.9683148402344932884206821391,43.0696115830382832577648956524,87.0379264232727765461855777915
35,5GzpMhmk7o4WfJzmm5DxGTmiioTScQbeUdC2Que5ZfnH511g,880,10107485.794360065933548956,100008.873630684565320732,10007476.920729381368228224,1,1,0.01,False,55.2744529420090828835812766370,54.1445868224074069306673538814,109.419039764416489814248630518
35,5DUxybzfWfXceQyEtzunyYahcY7ex7zQutmPUN61AWZEJL8S,980,10100457.770656900642330767,99999.999999999611602624,10000457.770656901030728143,1,1,0.05,False,307.778203881641491730694098062,57.8962459576804356754659069437,365.674449839321927406160005006
35,5HeKqnsbwnfgAzKFBBwk3dmDuEue4XGJQoxcHnHcYqSCeJAX,840,10100457.770656900642330767,99999.999999999611602624,10000457.770656901030728143,1,1,0.05,False,263.809889041407006261331993453,49.6253536780118045186844422234,313.435242719418810780016435676
35,5DRvxhDfrUX7C7poA4EP224FEHDy8dt9C7ZkvQ3zAE8FrYhC,560,10100457.770656900098164174,99999.999999999611602624,10000457.770656900486561550,1,1,0.03,False,105.523955616562783397089762882,33.7800653106466308137354480891,139.304020927209414210825210971
35,5FPAUUHgwDypcbos69Sro4smpXdqjTL2tUcNdZSNUPmcNxdK,740,10100009.999999999670595585,100009.999999999874505082,9999999.999999999796090503,1,1,0.01,False,46.4807899739621860948003275253,45.5648892153868454346201023733,92.0456791893490315294204298986
35,5GLVtMRNRPRMxL8Caxdy1uZn3ZE1gp4jLGDn6UBWBEWq41vh,680,10099542.22934309871722208,99999.999999999611602624,9999542.229343099105619456,1,1,0.11,False,469.832850007077211117850440900,37.6390809702790377284631135274,507.471930977356248846313554427
35,5Cvfrt7pNqfrpTSMrewUdd7n4W9x9DPhxmmEBcDkS9iSbuD2,760,10099542.22934309871722208,99999.999999999611602624,9999542.229343099105619456,1,1,0.01,False,47.7370275408260231534742136384,46.7938607436185482317703776017,94.5308882844445713852445912401
35,5C869t2dWzmmYkE8NT1oocuEEdwqNnAm2XhvnuHcavNUcTTT,560,10099542.22934309871722208,99999.999999999611602624,9999542.229343099105619456,1,1,0.01,False,35.1746518721875964996397330272,34.4796868637189307581408665681,69.6543387359065272577805995953
36,5ESFX6vCcR4vRieHdPYEUi3MKDyNs9FXhhHWgYhJErCoeas7,580,30224526.005705764722683694,217838.626918519816394731,30006687.378787244906288963,3,1,0.05,False,357.989828850698187414114542871,49.0229769792020698587463490910,407.012805829900257272860891962
36,5EykgS719SnRW1xPnUswwwVsGpoW3K7snDBM6acRyK628Hc5,900,30197710.036407172201672184,105853.155261741849510003,30091856.881145430352162181,2,1,0.03,False,333.300875136856940313743198389,37.7760662038440174868220005977,371.076941340700957800565198987
36,5D814dkZGy3ra2xtX7tAtXenhTvBH1SZuVEs1y3VyvvZW6ko,640,30196196.913043263219776204,399914.915346391839691752,29796281.997696871380084452,1,1,0.0,False,0E-26,104.632840888086345131355724316,104.632840888086345131355724316
36,5H1M3avPbU5gGUBQJBqqzBJecy2kVPRK9nGbbgjho5Y4BA8Y,680,30195901.501267681998528164,370321.291183694601258235,29825580.210083987397269929,1,1,0.0,False,0E-26,102.946665584603009628235997654,102.946665584603009628235997654
36,5DhHJyY2PojTiZ1Qm4F8RuzKEHYYWsEJDoXDakPcVMqPkfsE,600,30193150.139274115864360399,200000.110615399766035455,29993150.028658716098324944,1,1,0.0,False,0E-26,49.0620566350627934478344582017,49.0620566350627934478344582017
36,5G961Rr3p9CdaLfdRUDb5XexmSTtgDECx4ErEZPn2zPPeaH7,760,30186825.805265859963379055,200000.110615399766035455,29986825.694650460197343600,2,1,0.0,False,0E-26,62.1582915715650587602891538828,62.1582915715650587602891538828
36,5DFAJjy18Rb12MCPr9NrVqnEJiCkMAnoHgE2Gixr5KDsoLGP,600,30186825.805265859963379055,200000.110615399766035455,29986825.694650460197343600,2,1,0.0,False,0E-26,49.0723354512355749494821770976,49.0723354512355749494821770976
36,5E9WFrdJgeP46qPEr6VL6y9agscxm4Gf78vqiuQnAftekN3R,640,30179501.470704526669002001,200000.110615399766035455,29979501.360089126902966546,2,1,0.0,False,0E-26,52.3565279278309070349788894451,52.3565279278309070349788894451
36,5GDyjMLL8x3jY2b3ZKAzjBLNiEfN6ZuEMyoFvhdEfpELKzrJ,820,30174958.196437063914334521,118104.767931153863721771,30056853.428505910050612750,2,1,0.01,False,101.224710226749148646335272001,39.2231519396892352003516268639,140.447862166438383846686898865
36,5EEdYc6osxHxqnYtpzTuLoYdGwUiQFoYENuk3eKizRsq9K1P,720,30166177.699545117796332494,100004.055309911898708017,30066173.644235205897624477,2,1,0.03,False,266.640700109485552250994558711,28.5807911977790652974496705202,295.221491307264617548444229231
36,5Ev679fh7JWAmNb6kHD1nKHefxVh5bQAm1CVBNYFvtZGQkbR,800,30166119.542540745803319735,136347.841075364321566163,30029771.701465381481753572,1,1,0.1,False,987.558148553650305318883086783,40.1729759015268385551752736033,1027.73112445517714387405836039
36,5FA9ek9vqQb6tn7EZJijSFXpPgpLzGisd92mk5Yffo8uuSYe,540,30165787.108701393198843066,165312.745481343806141068,30000474.363220049392701998,1,1,0.1,False,666.601750273713942300537347553,32.8776400148255921636675403233,699.479390288539534464204887876
36,5E7RvG9HW1jdYRYXTUKnMNC1wpip5M4gb4x5L33JJWkgwpCj,740,30165537.517920686283975482,165063.154700636891273484,30000474.363220049392701998,1,1,0.1,False,913.491287412126472664562332499,44.9868921586406354674415746434,958.478179570767108132003907142
36,5FKyEmmE9vzdM4nUVZfTDBumARbAjwTTvTqod679HxukzzuB,860,30164288.703308069432856006,134517.001842687951102434,30029771.701465381481753572,1,1,0.01,False,106.162500969517391727790415402,46.8695113755659246765945747198,153.032012345083316404384990122
36,5HHRQtihvwzxprubLSht6AgYsozzZqEFuhzvCNLb2ckLMZ2X,660,30164262.571301336353728671,139039.533372543597030783,30025223.037928792756697888,2,1,0.01,False,81.4735472556761395479580690015,37.1789747095578201162431345698,118.652521965233959664201203571
36,5F94b3JvoD2pq9m3bgyn3M2tcUA7WW1M3uck4yBYPNZUZmce,720,30163852.801028783775308825,200000.110615399766035455,29963852.690413384009273370,1,1,0.0,False,0E-26,58.9316511479659865526861095601,58.9316511479659865526861095601
36,5FxhfzVm7Dcckz12G28NzwKZSKti5sznUXVxBDG9FwatxrLa,680,30163338.155816888836085181,133566.454351508987016572,30029771.701465379849068609,1,1,0.01,False,83.9424426270602610886856407016,36.7988961621207078251666408119,120.741338789180968913852281514
36,5EAHnu95tiZ5GgPgLk2sCHXPYbWS2RgKzHyS73538dZaf4ck,660,30157779.644719798232535829,120683.608693085633318487,30037096.036026712599217342,1,1,0.01,False,81.4735472556761395479580690015,32.2775635128282528319211564459,113.751110768504392379879225447
36,5DUyG5mzQaY6bk2ud8a8imKnSfPZNvNSfMkJ9g9DFmr7VzVQ,840,30157375.602503251471789875,156901.239283202079087877,30000474.363220049392701998,1,1,0.1,False,1036.93605598133273784657482497,48.5542571564688348865162527640,1085.49031313780157273309107773
36,5EcfHk5uUciYxc82ek38myfc3yfdA71US2UChqP56GYiBvDo,680,30156935.440828496824069728,103030.05698352286116743,30053905.383844973962902298,2,1,0.1,False,839.424426270602640010241578215,25.8107631584599230155896188492,865.235189429062563025831197064
36,5HnRBjpJagMGpGkTXnJECQbPvDbhGEWCAb8sGZJAXcHN2PtH,800,30156918.584380278755918217,156444.221160229363216219,30000474.363220049392701998,1,1,0.05,False,493.779074276825152659441543391,48.6697195935956643578254495005,542.448793870420817017266992892
36,5GWboMJM1ptSPuwEm9MJVdumJ5HvhaBdsNvAxCyf7JgsFGKB,680,30156262.150203382167002938,141139.117860666729775153,30015123.032342715437227785,1,1,0.01,False,83.9424426270602610886856407016,38.8943650310430782633902692845,122.836807658103339352075909986
36,5Ecd1D9UkvfXR7Wpqztpx1arxSV3V52myBg8nT4kJsMUifm6,900,30155822.098678498427261784,155347.735458449034559786,30000474.363220049392701998,1,1,0.01,False,111.100291712285653195523873502,56.6609886578508439170507886301,167.761280370136497112574662132
36,5HMhBt8H1V2V4Hp7xxLv3k12mfsLKMp8cjqqhjb4F5QnrdDR,580,30153993.34544259490377823,108676.542455238193959705,30045316.802987356709818525,1,1,0.05,False,357.989828850698187414114542871,24.5140612512210173569497040424,382.503890101919204771064246913
36,5CXVnAHFCt4m3LcwLzjcT3mdiQjnxJ5PA2ytZ8aD91DxKMic,720,30153845.608717944886957548,200000.110615399766035455,29953845.498102545120922093,3,1,0.0,False,0E-26,58.9512088645466691132274431660,58.9512088645466691132274431660
36,5CZkrGJv2pwQq5ZMqBxEMXyx6M8cfrDAudoLquSdwu83GM5d,640,30152673.411409532402940339,100032.055325397913339167,30052641.356084134489601172,1,1,0.06,False,474.027911305752080633138116798,24.6373439077780004614896813813,498.665255213530081094627798179
36,5H9MkZcakkxRbtPzq33iKfzrJPQir4rL96yDM1nCq9A4jTPr,920,30152657.411400684340179181,100016.055316548762121367,30052641.356084135578057814,1,1,0.01,False,113.569187083669774736251445202,37.2940750236755366611591976799,150.863262107345311397410642882
36,5H1iwroF7kRu2tmXSsPXUx4uMa5k2sjjZVp2UaYPdVhgLjSH,860,30152641.411391835188961381,100000.055307699610903567,30052641.356084135578057814,1,1,0.01,False,106.162500969517391727790415402,34.8562942313210622964786621693,141.018795200838454024269077571
36,5FnGxs6MJL6hecQ1grabi4rnitrb3VMTuV4qBPm1EpkbyJSh,780,30152623.716336016490868273,169939.193989406902964904,29982684.522346609587903369,2,1,0.01,False,96.2869194839808871786018139018,53.7243207302252462048323568203,150.011240214206133383434170722
36,5CwTYYLYshoiXaG4gk11R5t4MtJtbWqks6Gost8vRgV1g96i,860,30152353.666003992780039319,131335.072638367297341005,30021018.593365625482698314,2,1,0.02,False,212.325001939034783455580830804,45.3165372498999046643194024726,257.641539188934688119900233277
36,5HTkThSZvwNZW2mQ8BSU6hvyuJ1VUs9qfmwc8MssCBXJLPyQ,840,30150709.647954427716043496,105392.844967071006224971,30045316.802987356709818525,1,1,0.05,False,518.468027990666368923287412487,34.4341344371674101132929197707,552.902162427833779036580332258
36,5HghRynFYLgLJccyXhEfBcmtxGvkr6kok2ewNKr2yRdP8YxM,680,30145979.173909007410197833,115311.477115208981086207,30030667.696793798429111626,1,1,0.1,False,839.424426270602640010241578215,28.8979644566538660422570012939,868.322390727256506052498579509
36,5CvcAQDm95CRYbEjExhMxehD6x2ciAWZKap5bHNHfVn8sEn6,660,30145317.858295609664787365,100001.05530825295496884,30045316.802987356709818525,1,1,0.05,False,407.367736278380711873197854560,25.6758568823010098676843859648,433.043593160681721740882240525
36,5HNfw9WFPps4qFQgtd3Mj6nUefFuZtzqqebSrLGV4tGCgVYw,660,30142986.726419502587962674,119643.582722483027090337,30023343.143697019560872337,1,1,0.04,False,325.894189022704558191832276006,31.0449514909733597246729111948,356.939140513677917916505187201
36,5E2c4Wj7aeE4ENFGr8RBLz81yQzNyuzF8ZvnyWY9Y6Ps7BMk,460,30141912.731187879655008703,111245.034394081225897077,30030667.696793798429111626,1,1,0.05,False,283.922967709174446691185362088,19.9096650303986015980303799595,303.832632739573048289215742048
36,5D5dTdfs3d3fpn4DSUC6fE269b4kgVbdcrVsXuJ2XSmm96i6,580,30141910.176380401468005209,111242.479586603038893583,30030667.696793798429111626,1,1,0.1,False,715.979657701396374828229085742,23.7817101806689729995506040614,739.761367882065347827779689803
36,5DU3Xx6y8uXZuQaR1mq5WyX2STqyncbzvswtMekYCTsV4VUd,680,30133311.764197061515890522,140161.735538345417565578,29993150.028658716098324944,1,1,0.01,False,83.9424426270602610886856407016,38.6544411402427113055260836725,122.596883767302972394211724374
36,5GHoLpL11hEmMwnxsBjnKkRwAGQZrKMxZipMaCpjQLLn6sj4,680,30133209.958674668585479285,103438.257209288736410676,30029771.701465379849068609,1,1,0.01,False,83.9424426270602610886856407016,28.5267695785157500882097587253,112.469212205576011176895399427
36,5F9hy7jSusSdiA9H1jnUiuPJJBQSUYKGeNfkEQc9RhtsiHLQ,800,30129771.756773081092657139,100000.055307699610903567,30029771.701465381481753572,1,1,0.1,False,987.558148553650305318883086783,29.4991556009583744511645926434,1017.05730415460867977004767943
36,5Fuedf79TqB6mMWzhu8aazzfPX1mawedb7rLuHpv6iYK2Z6c,900,30129771.756773078915743855,100000.055307699610903567,30029771.701465379304840288,1,1,0.1,False,1111.00291712285657050089557926,33.1865500510781729688133261686,1144.18946717393474346970890543
36,5FHm2wt7J6kHbWiBvXxgQCPfydZwZPZHzgHRNp92q5Pb7Rog,600,30129247.08214340182293121,114124.049800686385703425,30015123.032342715437227785,1,1,0.01,False,74.0668611415237657326361965514,27.7746138998621865034318787911,101.841475041385952236068075342
36,5CFQsx2tNrKyueiJMhWd1GrrHDjastJhdYULSf6UNB3bwjmF,840,30128846.154322718730229757,113723.121980003293001972,30015123.032342715437227785,1,1,0.06,False,622.161633588799585146430674260,36.7913821449597806945231849815,658.953015733759365840953859242
36,5HeF5TmM72YnZbiUjXjnvp6wfk4c6tUcRHbaGwqpQG5CpGbY,700,30127810.705311347688266425,127336.342091298295564427,30000474.363220049392701998,1,1,0.01,False,86.4113379984444010156915271016,36.1568610661010810289587371950,122.568199064545482044650264297
36,5GNuHiHL896vuA7CtqYFJZjdHXtdfGKEwADPuCKsZQ2btrA6,700,30127034.842058504613400046,126560.478838455220698048,30000474.363220049392701998,1,1,0.05,False,432.056689992222020068435297155,34.4854624854846911059681248533,466.542152477706711174403422008
36,5FxUF3k3dcLE1npiWgxEjUkv3zUA4QgfQJiAm5AeMrd8Y8KW,840,30126282.394142195081728089,125808.030922145689026091,30000474.363220049392701998,1,1,0.08,False,829.548844785066161496502749617,39.8384676719716696479781631984,869.387312457037831144480912815
36,5CVLYEzRxT7E67658uF2UhoeXAbbZYNiSHtdPsw2KtBwmbRY,620,30126012.432652228929000346,115338.063790794477488674,30010674.368861434451511672,2,1,0.01,False,76.5357565129078872733637682514,29.0088544802591304784172956780,105.544610993167017751781063929
36,5G8ovoDUebMfSFTfLg9GvnGa2KyrSaUbEJR9QEdaHmgKwPKy,780,30125513.432376244120596085,125039.069156194727894087,30000474.363220049392701998,1,1,0.05,False,481.434597419904452596127035344,37.9666407035989142621916188799,519.401238123503366858318654224
36,5EFTSpRN2nMZDLjkniBYdmMxquMNm5CLVsrX2V3HHue6QFFF,620,30123444.161257228264925806,122969.798037178872223808,30000474.363220049392701998,1,1,0.05,False,382.678782564539449643656198716,29.6812248529786655775219128461,412.360007417518115221178111562
36,5HHLvXQtjt189Af5qNxHJ9nVTgYWGEhFx9mWr85XafaDnNNR,680,30122495.128473997978548456,113801.090970536154154697,30008694.037503461824393759,1,1,0.01,False,83.9424426270602610886856407016,31.3958524812060840173906079180,115.338295108266345106076248620
36,5CDUWzXiaes6tvidLa4YXxLWiPTCeWmMrsfFrHiQBDHc1noV,780,30122485.794199844267379794,135972.924930304464145871,29986512.869269539803233923,1,1,0.01,False,96.2869194839808871786018139018,43.0292839129289674870880684704,139.316203396909854665689882372
36,5D4mncFhjdNDCQimnGnV73dFWWuoGGerpFwHF8j4VinMRVs8,800,30122183.680646337082473034,113697.304144797253829858,30008486.376501539828643176,1,1,0.01,False,98.7558148553650271056077003018,36.9029926128596965847893656944,135.658807468224723690397065996
36,5GRanLwsh7rCNuFFJoS28vC23QpwzjD3rmU1yBUoe3UMnUZx,720,30122142.53150652624033596,106331.652594319555146926,30015810.878912206685189034,1,1,0.01,False,88.8802333698285225564190988017,31.0611181340256538541498059536,119.941351503854176410568904755
36,5HDoukBgykAzDoKi3bTtSF3uimhtv3oMhStKubWrezq9rVQ5,780,30121266.540506374543595103,113467.842724992400744372,30007798.697781382142850731,1,1,0.09,False,866.582275355827934498062427611,33.0071672445410996101394118319,899.589442600369034108201839443
36,5DoTq9B54HiyqdKrjhtqXsFW4GkWsqzjNHeJqY1rV7ceJsnk,880,30121185.661167719009799635,105374.782255512324610601,30015810.878912206685189034,1,1,0.05,False,543.156981704507585187133281582,36.1030251965733388065282562766,579.260006901080923993661537859
36,5HpS9MnYR4QRTFPjJ1K3tgiEuhjnbiHdvFH7eZb1nd9Svz7C,800,30121059.200887210559355079,113260.503105828416504348,30007798.697781382142850731,1,1,0.01,False,98.7558148553650271056077003018,36.7625914764215131975424443060,135.518406331786540303150144608
36,5FeZ9qQcknWLexEuo3nXXERcXNzmxQDgF4kG5e2foDCXvXwz,740,30119843.618499010291912087,112044.920717629237517998,30007798.697781381054394089,1,1,0.05,False,456.745643706063236332281166249,32.2825234958724871721024344415,489.028167201935723504383600690
36,5H6c2xkW1e5Hfvj6p1xLePuSXmU7AGoDT6rjvY2ctpVzEhg3,660,30119710.429166737927846753,119236.065946688535144755,30000474.363220049392701998,1,1,0.01,False,81.4735472556761395479580690015,31.9307166766132379408595588028,113.404263932289377488817627804
36,5DRVgdS8AqAx1yXCyt5joopY5uZjDeuRnociBNCz77gxeLBd,820,30119188.444289652510798723,140000.077430779564110658,29979188.366858872946688065,1,1,0.0,False,0E-25,47.0512918894396598156697856921,47.0512918894396598156697856921
36,5CQ2uKse6WeTvtyzzmLfwgCoBmqHpUCe1pTqvbYU3zi11tpo,760,30118486.437340009563905596,110000.06083846973526242,30008486.376501539828643176,1,1,0.03,False,281.454072337790280638789836817,33.2366924551565796267981586186,314.690764792946860265587995436
